1.1211,5.8161,1
0.9457,7.9606,1
0.7218,7.0981,1
1.5711,5.8816,1
1.0008,6.2367,1
0.59,6.1679,1
0.9965,7.9082,1
1.393,6.283,1
1.5339,6.6963,1
1.0439,6.3413,1
0.6857,6.434,1
1.5055,6.8576,1
0.6379,5.6244,1
0.9094,6.1272,1
0.4419,6.8556,1
1.1646,7.9816,1
0.8074,6.3134,1
1.3069,5.9934,1
1.317,5.5087,1
1.2772,6.0679,1
1.2155,7.6182,1
1.6271,7.5451,1
1.1787,6.6407,1
0.554,6.3155,1
0.8913,6.2607,1
0.6669,7.9711,1
1.0276,6.2706,1
0.5096,5.8863,1
0.4934,6.5267,1
1.3408,6.1204,1
1.5189,7.9111,1
0.7228,6.637,1
0.4421,6.2988,1
0.4357,5.6424,1
0.943,7.723,1
0.7447,7.6207,1
1.4612,5.8294,1
1.5914,7.3994,1
1.1044,6.5701,1
0.6624,6.382,1
0.8209,6.212,1
1.5705,7.8535,1
0.7485,7.8279,1
0.6755,6.7977,1
1.1071,7.3269,1
0.8257,6.7748,1
0.6054,7.4716,1
0.447,7.8603,1
0.8177,7.7397,1
1.0477,6.5883,1
1.5042,6.191,1
1.5964,6.9124,1
0.5551,5.6769,1
1.3127,5.7876,1
0.5858,7.6899,1
0.4413,7.968,1
0.8821,7.8294,1
0.5647,5.64,1
1.1471,6.17,1
0.697,6.3626,1
1.2139,7.0377,1
0.8805,7.3172,1
1.6542,6.4811,1
1.4235,7.7577,1
0.658,6.76,1
1.327,6.8496,1
1.0893,6.9933,1
0.8111,6.0495,1
1.6248,5.7814,1
1.0438,5.7752,1
0.8199,7.1973,1
0.5593,7.9691,1
1.2065,7.7261,1
1.4025,7.5926,1
1.2233,7.6289,1
1.5387,5.6792,1
0.5713,6.6445,1
1.4889,5.698,1
0.6462,6.7406,1
1.3379,6.1399,1
0.4404,7.7541,1
1.2756,7.4355,1
0.5795,6.0258,1
1.2601,7.8825,1
1.17,7.8101,1
1.1262,7.2721,1
0.4538,5.855,1
0.6403,6.468,1
1.6827,7.0686,1
0.8606,6.6044,1
1.1154,5.6757,1
0.5727,6.4875,1
0.8663,5.7448,1
1.2541,5.5546,1
0.7802,7.1817,1
1.0084,6.8511,1
1.284,5.6167,1
1.4,6.7591,1
1.3449,6.5015,1
1.4476,7.0811,1
1.121,5.9333,1
1.2432,7.0732,1
0.4599,6.8569,1
0.927,6.408,1
1.4311,7.9571,1
0.9508,5.5766,1
0.652,6.7087,1
1.3609,6.1731,1
0.5121,7.4252,1
0.6864,6.6328,1
0.7631,5.9733,1
0.6653,5.6134,1
1.3755,6.778,1
1.3258,7.0099,1
0.5022,5.9269,1
1.3441,6.0556,1
1.0697,7.9289,1
0.7237,6.0487,1
1.2119,7.3862,1
1.1767,6.9044,1
1.3815,7.5861,1
0.7698,7.8877,1
1.5232,6.928,1
1.4415,6.7798,1
0.7855,7.0252,1
1.1316,6.2756,1
1.0159,5.8112,1
0.7245,7.5001,1
1.018,7.9331,1
1.3735,6.9695,1
1.1485,6.7212,1
0.6477,5.753,1
1.0006,7.0167,1
1.1998,6.0196,1
0.5741,6.5554,1
1.1315,5.8974,1
1.2349,7.8417,1
1.1102,6.1661,1
0.7444,6.4277,1
1.3723,7.7737,1
0.5721,6.1811,1
0.9729,7.349,1
0.9067,5.9906,1
0.4679,5.5516,1
1.1464,5.9627,1
0.9568,7.1399,1
1.0372,5.9846,1
1.6125,5.7423,1
1.2483,6.9327,1
1.6627,6.4347,1
0.566,6.6756,1
0.9583,7.7684,1
1.1551,6.7671,1
1.2013,5.9289,1
1.1209,7.4542,1
0.7115,7.5064,1
1.2519,7.9709,1
1.3263,6.9488,1
0.8463,6.761,1
1.3085,5.94,1
0.9961,7.7388,1
0.4471,7.6896,1
0.9815,5.8143,1
1.5054,7.6668,1
1.2005,6.0154,1
0.5262,6.2311,1
1.2903,7.388,1
0.8419,5.9043,1
0.4825,6.4381,1
1.2205,7.7993,1
1.5091,6.8484,1
1.1171,5.6933,1
1.1469,6.2882,1
1.2887,6.0491,1
1.038,6.9454,1
0.6313,6.142,1
1.2867,7.174,1
1.5299,7.1791,1
0.6382,7.3658,1
1.5076,6.3925,1
1.6232,7.0204,1
0.5764,7.4811,1
1.0387,7.884,1
1.3153,6.0094,1
1.4824,6.8758,1
0.8037,6.6027,1
0.9079,7.5653,1
1.0393,6.7814,1
0.5401,6.4615,1
0.7611,6.8974,1
0.9671,6.2985,1
0.6731,6.6412,1
0.6539,5.6596,1
1.4589,6.0865,1
1.6944,6.4317,1
0.4573,6.6993,1
1.3346,7.3904,1
1.634,6.1698,1
1.0829,7.1804,1
1.0346,6.0988,1
1.2561,5.598,1
1.0933,5.5912,1
1.5522,5.7009,1
1.0254,5.6811,1
0.8507,7.6724,1
0.8737,6.6694,1
0.6299,5.9368,1
0.4077,7.8726,1
0.9659,6.3095,1
0.873,5.7338,1
0.8823,6.6459,1
1.1291,6.3475,1
0.9211,5.8844,1
0.8096,6.6067,1
0.814,7.71,1
1.4069,5.7766,1
0.76,7.9143,1
1.2246,6.4465,1
1.2674,5.6971,1
0.5377,7.3863,1
0.7452,6.7284,1
1.2628,7.3122,1
0.8255,5.5617,1
1.328,6.4976,1
1.2089,5.7613,1
0.5987,6.2899,1
1.2256,6.4797,1
1.4772,7.9006,1
1.6147,7.8533,1
1.4587,6.9887,1
0.5183,6.5889,1
0.6378,6.7792,1
1.5333,6.6771,1
1.0687,7.4507,1
1.1123,6.0526,1
1.4502,7.301,1
0.4193,7.9964,1
1.2378,6.0607,1
0.9386,7.5756,1
1.2823,6.5923,1
0.8347,6.7237,1
1.2589,7.877,1
1.1539,7.3372,1
1.1414,7.2543,1
0.5309,7.583,1
1.246,7.1875,1
0.8715,7.6788,1
1.5963,7.9413,1
1.6819,6.9383,1
0.5853,7.9998,1
0.6955,5.7973,1
0.5196,7.3533,1
1.4495,7.2668,1
0.5397,6.636,1
0.5457,6.0732,1
0.8844,5.6754,1
0.7581,6.6765,1
1.3381,6.3837,1
1.5261,7.5032,1
0.7575,7.6433,1
0.614,6.34,1
0.5628,6.2929,1
1.5258,6.393,1
1.5187,7.5168,1
0.9178,7.7528,1
0.4065,6.1184,1
1.4623,7.1977,1
1.0431,7.4417,1
0.7167,6.4412,1
0.6927,7.9456,1
1.2952,7.5481,1
0.5267,5.9488,1
1.5118,5.6409,1
1.0101,7.9155,1
0.8858,7.0683,1
0.8655,6.6225,1
1.4791,7.0887,1
0.9379,5.8128,1
1.6962,7.4794,1
1.162,7.9841,1
0.6226,6.6516,1
1.6803,7.7489,1
1.0422,6.9653,1
1.3465,7.1807,1
1.4456,7.7079,1
1.5,6.3881,1
1.3717,5.6441,1
0.6792,7.2957,1
1.6237,6.5494,1
0.9358,7.9564,1
1.6848,7.2719,1
0.6971,6.5397,1
1.5542,5.6699,1
1.5985,7.9351,1
1.4454,5.8407,1
1.2046,6.2777,1
0.4353,6.266,1
0.4551,7.6941,1
0.608,6.1877,1
0.9152,7.2086,1
1.5337,5.9891,1
1.1512,7.5164,1
1.3349,6.8442,1
1.009,5.7785,1
1.3089,7.7548,1
1.0153,6.5657,1
1.0239,6.8009,1
0.875,7.3056,1
0.6376,5.8762,1
1.0434,5.8812,1
0.9661,7.0372,1
0.9374,7.0418,1
1.0491,7.1542,1
1.4471,6.2989,1
0.5983,5.9444,1
0.4905,5.6341,1
1.3008,6.7714,1
1.1817,7.6917,1
0.5923,6.3534,1
1.346,7.231,1
1.2941,5.6836,1
0.9799,5.5211,1
0.5211,6.3875,1
0.6465,7.9817,1
1.401,6.7178,1
0.8668,6.6506,1
1.5781,7.9631,1
1.443,7.6434,1
0.762,7.5858,1
0.5202,7.8463,1
1.535,6.3114,1
1.043,6.9713,1
0.7938,6.5066,1
0.8958,5.8456,1
0.42,7.0515,1
1.367,5.6548,1
0.5649,5.5389,1
0.5473,7.9978,1
0.6913,5.9522,1
0.8967,7.7269,1
1.2523,5.8183,1
1.4064,6.001,1
1.6373,6.6404,1
1.0835,5.7811,1
0.7383,5.8814,1
1.5971,5.9901,1
1.0415,6.0441,1
1.4204,6.9788,1
1.5689,7.0202,1
1.6752,7.7535,1
1.4995,5.6825,1
0.4835,5.6916,1
0.8413,6.805,1
1.0822,5.8693,1
1.6535,7.8675,1
1.6204,7.2315,1
1.5485,6.068,1
1.1086,6.4061,1
1.6053,6.7091,1
1.5669,7.6149,1
0.5875,5.8685,1
1.3221,5.9944,1
1.4806,7.173,1
1.1312,6.9524,1
0.8129,6.2298,1
0.4981,7.1727,1
0.7429,6.2995,1
1.5127,7.4531,1
0.794,7.4316,1
1.5996,6.337,1
1.0462,7.0483,1
0.6147,7.254,1
0.5771,6.1726,1
0.9306,7.9022,1
0.51,6.545,1
1.4629,7.5504,1
1.4978,7.541,1
1.1707,6.4822,1
0.6374,6.9303,1
1.3502,6.1552,1
1.2748,6.6511,1
0.8646,7.4887,1
1.326,7.1777,1
0.5663,7.8425,1
1.3202,7.1029,1
1.515,7.2843,1
0.6996,7.2752,1
0.6622,6.8573,1
1.1429,7.8852,1
0.6486,7.6971,1
0.7687,6.8835,1
1.6661,7.5241,1
1.3954,6.9433,1
0.6547,6.9293,1
1.4046,7.7924,1
1.2531,5.6191,1
1.3297,6.8046,1
1.1267,7.1038,1
1.2565,6.9482,1
0.901,7.2313,1
0.8988,6.9437,1
0.5702,7.4053,1
0.8911,7.9292,1
0.7996,6.1081,1
0.5848,5.9982,1
0.8183,7.014,1
0.5865,7.9561,1
1.38,7.8373,1
1.0535,6.7365,1
1.2022,7.9785,1
1.4793,6.2209,1
1.5005,7.7665,1
0.9213,6.6344,1
0.9188,5.5315,1
0.7216,5.7489,1
1.3617,7.7842,1
1.2727,5.5073,1
1.1143,6.0606,1
1.6058,7.4164,1
1.6602,6.4719,1
1.5635,5.7941,1
1.3425,5.8041,1
1.3168,5.7539,1
0.8921,7.5679,1
0.8186,7.8816,1
0.6263,7.6684,1
0.4836,7.7215,1
0.7086,5.8037,1
1.2252,6.5538,1
0.8919,5.7481,1
1.3873,6.6434,1
0.7365,5.8921,1
0.5899,7.3715,1
0.6327,7.5106,1
0.5564,6.739,1
1.2264,7.9178,1
1.1905,7.5101,1
1.4959,7.9966,1
1.027,6.2661,1
1.6691,7.9572,1
0.4498,7.2023,1
0.7158,7.5426,1
0.7296,7.2475,1
0.5778,5.8764,1
1.4426,7.5249,1
1.4979,5.5158,1
1.4157,5.9927,1
1.5978,5.6949,1
1.4699,6.9826,1
1.5048,6.8243,1
0.9284,6.9787,1
1.6515,6.5244,1
0.7678,5.7634,1
1.6076,6.8175,1
0.662,6.4885,1
1.3141,6.9898,1
0.863,5.8082,1
0.9208,6.8965,1
0.9481,7.7231,1
0.4903,7.1258,1
1.1444,7.3552,1
1.5043,7.3861,1
1.2245,5.7225,1
1.2061,7.2509,1
0.6186,5.8485,1
1.203,6.6554,1
1.0072,7.1245,1
1.3715,6.8816,1
1.0191,5.9696,1
0.675,6.5299,1
1.0315,6.4836,1
0.477,5.6484,1
0.843,6.2137,1
0.905,7.1311,1
1.3468,6.4063,1
0.8543,5.6579,1
1.3844,6.7535,1
0.4947,6.608,1
1.3244,6.9718,1
1.6818,7.9364,1
1.402,6.2847,1
1.2646,7.7656,1
1.1372,7.5348,1
1.4632,6.4979,1
1.0313,6.8925,1
1.6898,5.8746,1
0.8937,5.7982,1
1.405,6.6547,1
0.8313,7.3117,1
0.6995,7.3085,1
0.4542,6.812,1
0.5328,7.3623,1
1.3845,6.446,1
0.8756,5.8572,1
1.1279,7.8868,1
1.1082,5.5603,1
1.0573,7.3376,1
0.5379,6.0786,1
1.2961,7.7306,1
0.7556,5.8171,1
1.5303,7.9723,1
1.352,5.9742,1
0.8038,5.9724,1
1.032,6.4886,1
0.6681,6.1845,1
0.6714,7.9157,1
0.7408,7.1235,1
0.5618,7.4526,1
0.9658,6.9461,1
0.8878,6.7709,1
1.5966,5.6451,1
0.9727,7.2498,1
0.8278,5.5719,1
1.5848,7.0643,1
1.3985,7.8875,1
0.4011,6.2363,1
1.159,6.7236,1
1.5062,7.3429,1
1.0249,7.7157,1
0.4744,6.3772,1
1.3331,7.1528,1
0.5614,7.8219,1
1.2286,6.8388,1
0.4025,6.5332,1
0.8657,6.8527,1
0.9681,6.0047,1
0.5293,5.8014,1
0.8532,6.2576,1
0.6108,6.458,1
1.4524,7.8267,1
0.8029,7.2883,1
1.3914,7.0813,1
0.7606,6.8332,1
0.9533,7.2556,1
1.3433,6.4401,1
0.9745,7.6726,1
0.7347,7.9832,1
0.9159,6.0986,1
0.9132,7.005,1
0.5793,5.9629,1
0.4342,7.648,1
1.3686,7.0504,1
0.4127,6.9489,1
1.3564,5.637,1
1.6293,7.1709,1
1.6009,6.0854,1
0.797,6.5603,1
1.5745,6.3919,1
1.0679,6.2842,1
1.1869,5.6245,1
0.9337,7.6473,1
1.5397,7.7957,1
0.897,7.028,1
0.8979,6.9036,1
0.7712,6.2031,1
1.4588,7.0666,1
0.8824,7.1332,1
0.5248,7.251,1
1.4555,7.2202,1
0.5587,6.7251,1
0.4722,6.7268,1
1.4392,5.7362,1
1.5245,6.9592,1
1.5159,7.4918,1
1.5443,7.2968,1
1.2633,5.7645,1
1.1074,7.0536,1
1.5611,7.0173,1
0.6283,6.0839,1
1.0661,6.6002,1
0.5067,7.0688,1
0.8725,7.9373,1
0.4084,6.7543,1
0.7693,7.1722,1
1.4844,6.0203,1
1.1248,6.5453,1
0.6522,6.272,1
0.8362,6.8877,1
0.4993,5.9717,1
0.4091,6.4588,1
1.3363,7.8864,1
0.9166,7.2209,1
0.4446,6.1986,1
0.9411,7.9732,1
0.8665,7.4269,1
0.8138,6.9784,1
0.4692,7.5369,1
0.7619,7.0462,1
1.0388,5.9433,1
1.4763,6.8043,1
0.8291,6.7449,1
1.2021,7.8447,1
0.5555,5.8703,1
1.6287,7.9429,1
1.4705,6.5077,1
1.3018,6.8723,1
1.6163,5.9007,1
0.9125,5.8261,1
1.6983,7.9025,1
1.2875,6.2571,1
0.9119,6.3327,1
1.377,7.6462,1
1.0436,7.6508,1
0.7576,6.3724,1
1.512,6.0899,1
1.3434,7.774,1
0.8693,6.0712,1
1.3329,7.3842,1
1.216,6.5929,1
1.1299,6.0071,1
1.0186,5.9273,1
1.2034,6.8523,1
1.0582,6.5167,1
1.5633,6.3814,1
1.6738,7.4043,1
1.3036,7.7279,1
0.507,6.5164,1
1.5687,6.2675,1
1.6988,5.8637,1
0.5426,6.281,1
1.3884,6.8814,1
0.6919,6.9673,1
1.6823,7.4294,1
1.4168,6.4127,1
0.5877,6.6658,1
1.097,6.7742,1
0.981,6.6026,1
0.5016,6.5697,1
1.2238,6.8156,1
0.5219,7.1589,1
1.0994,5.5458,1
0.6163,7.5022,1
0.8694,6.6038,1
1.4682,6.3375,1
1.1238,5.5519,1
0.9594,6.9746,1
0.7002,5.9598,1
0.5861,7.2813,1
0.4239,6.3418,1
0.7146,7.3939,1
1.5786,6.6363,1
1.2919,6.2699,1
1.5122,7.7339,1
0.5362,7.5997,1
0.6203,6.194,1
0.9625,5.7835,1
1.2206,5.5272,1
0.7008,6.1851,1
0.4271,6.4548,1
0.625,5.9597,1
0.8835,6.7583,1
1.431,5.6205,1
1.0631,7.8374,1
0.9257,7.1482,1
1.5128,7.6112,1
1.4351,7.207,1
1.4929,6.3226,1
1.0479,6.4087,1
0.6893,7.8201,1
0.5148,6.2609,1
1.4224,7.1147,1
1.3678,7.9255,1
0.9774,7.0903,1
0.8592,6.0024,1
0.7405,7.0775,1
1.5958,6.6287,1
0.5756,6.3647,1
0.748,7.6271,1
1.1259,7.0938,1
0.6072,6.3337,1
0.4333,6.1229,1
0.9732,6.5783,1
0.5822,6.4808,1
0.5384,7.9264,1
1.5288,6.9969,1
1.6971,6.508,1
0.906,5.9549,1
1.4498,6.5728,1
1.0852,6.52,1
1.3181,7.9608,1
0.8274,6.2193,1
0.4259,5.7144,1
1.1576,6.7762,1
0.9731,7.1682,1
1.2383,7.779,1
0.915,5.9941,1
0.7217,5.7601,1
0.5415,7.889,1
1.2587,7.7298,1
0.7022,7.654,1
1.0449,6.0179,1
0.5053,7.0701,1
1.153,6.4406,1
0.8298,7.8757,1
0.4027,6.8258,1
1.4228,5.9588,1
1.1131,6.5755,1
1.0248,5.8259,1
1.4692,7.4157,1
0.6644,6.2302,1
1.5165,7.8242,1
1.3912,7.6805,1
0.4736,7.3992,1
1.5713,5.6768,1
1.4649,5.8184,1
1.5638,6.8805,1
1.6699,5.5364,1
1.1147,6.3046,1
0.9496,7.9588,1
0.9193,7.5222,1
0.4142,7.3141,1
1.163,7.2332,1
1.4363,5.5162,1
1.0251,5.8312,1
1.3736,6.0505,1
0.6429,6.2041,1
0.6289,7.9417,1
1.5568,5.5645,1
0.5435,6.8413,1
0.6557,6.2042,1
1.6008,5.9408,1
0.9344,7.484,1
0.9939,6.9988,1
0.9825,6.0569,1
1.5181,7.7921,1
0.4603,5.9705,1
1.2725,7.9592,1
0.5042,7.6616,1
0.6625,5.921,1
0.868,6.3341,1
1.1876,6.9628,1
1.5747,7.2312,1
1.0146,7.7346,1
1.4686,5.61,1
0.9195,7.7051,1
0.7138,7.7137,1
0.5367,5.7139,1
0.9097,6.661,1
0.7534,6.6986,1
1.1216,6.4734,1
1.6235,5.6725,1
1.4568,7.1331,1
0.9146,6.6498,1
1.6951,5.9836,1
1.0765,6.4839,1
0.7181,7.6263,1
0.89,7.3951,1
1.3891,7.7377,1
1.6153,7.2284,1
0.9721,6.0587,1
0.9718,6.32,1
0.6071,6.2159,1
0.8934,7.1353,1
1.2212,6.1158,1
0.605,5.7122,1
1.0464,6.6785,1
0.8647,6.0038,1
1.5389,7.2091,1
0.4648,7.5888,1
1.1081,5.8165,1
1.6794,6.8276,1
1.584,5.8982,1
1.4733,6.1574,1
0.7722,6.7746,1
1.6448,6.7295,1
0.6386,5.8719,1
0.5429,7.6425,1
0.8865,7.8797,1
1.5585,5.722,1
1.3728,7.1182,1
1.0832,7.1632,1
1.336,7.1075,1
0.4709,5.9526,1
1.1213,7.036,1
1.6979,6.2161,1
1.6503,7.8955,1
0.5878,6.457,1
0.6911,7.2283,1
1.3643,6.0194,1
1.1084,7.9068,1
0.5558,6.3672,1
1.2886,7.0594,1
0.941,7.0862,1
0.4383,7.0438,1
0.9254,7.6518,1
1.2759,6.5188,1
0.7406,7.3925,1
1.3208,7.9472,1
1.2475,5.5278,1
0.7973,6.2808,1
1.0112,7.6454,1
1.62,6.4356,1
1.1197,5.908,1
1.6114,7.4568,1
0.8759,7.4509,1
0.523,6.5512,1
1.2102,7.9216,1
0.4686,7.5432,1
0.9705,5.761,1
0.6144,6.1756,1
1.4762,7.3833,1
1.603,6.0668,1
0.8667,5.7908,1
1.4005,5.9708,1
0.7375,7.3781,1
1.5734,7.4532,1
0.757,7.0525,1
0.711,6.2814,1
1.2287,5.532,1
0.5992,7.7701,1
0.613,6.4901,1
1.4506,6.1356,1
0.7471,6.6366,1
1.288,5.6082,1
1.1635,6.9194,1
0.6944,7.1114,1
1.2837,6.2497,1
1.1085,7.7505,1
1.3099,5.8991,1
0.7276,7.6702,1
1.0522,7.3305,1
1.0445,5.7465,1
0.5237,6.1586,1
0.4109,7.1795,1
0.5561,6.5444,1
1.3229,7.8602,1
0.588,6.0089,1
0.7857,7.946,1
1.481,5.9244,1
0.5412,7.7116,1
0.5172,7.2377,1
1.6557,6.8962,1
0.5496,7.5212,1
1.3134,7.1169,1
1.202,7.2821,1
1.0587,7.3437,1
0.4997,5.8651,1
0.934,7.1015,1
1.6275,6.7314,1
1.6409,6.742,1
1.3563,6.3463,1
0.8834,7.931,1
1.5161,7.9345,1
1.1034,7.4401,1
0.8603,7.1955,1
0.7709,5.5293,1
0.4558,6.0752,1
1.0336,7.7416,1
1.1809,7.2665,1
0.9219,5.6609,1
0.5482,6.9012,1
1.6279,6.6805,1
0.6825,5.5472,1
1.1781,6.0749,1
1.3423,7.0571,1
1.2454,7.3483,1
1.1601,6.4633,1
0.567,6.0234,1
1.1568,6.8051,1
1.5877,7.6389,1
1.483,6.5346,1
0.6277,6.2742,1
0.9607,6.9251,1
0.9336,6.7893,1
0.9534,7.7469,1
1.2793,7.6888,1
1.0115,6.5,1
1.3446,6.4968,1
1.502,7.6683,1
